WKT,radio,mcc,net,area,cell,unit,longitude,latitude,range,samples,changeable,created,updated,averageSig,shape_X,shape_Y
POINT (-67.1408844003947 18.2009124797272),UMTS,330,110,51002,842765,,-67.1408844,18.20091248,1000,2,1,1458573487,1466253372,,-67.1408844,18.20091248
POINT (-66.3951873799936 18.253097530027),UMTS,330,110,51003,873499,,-66.39518738,18.25309753,1000,1,1,1458573488,1438664531,,-66.39518738,18.25309753
POINT (-66.3004303000183 18.1240081798337),UMTS,330,110,51003,888199,,-66.3004303,18.12400818,1000,1,1,1458573488,1433788707,,-66.3004303,18.12400818
POINT (-66.3979339598843 18.2393646197814),UMTS,330,110,51003,897371,,-66.39793396,18.23936462,1000,1,1,1458573488,1432311280,,-66.39793396,18.23936462
POINT (-66.25648499029 18.1404876699701),UMTS,330,110,51003,902070,,-66.25648499,18.14048767,1000,1,1,1458573488,1439562842,,-66.25648499,18.14048767
POINT (-66.2125396697699 18.1363678001339),UMTS,330,110,51003,900874,,-66.21253967,18.1363678,1000,1,1,1458573488,1434831101,,-66.21253967,18.1363678
POINT (-66.2688445997984 18.2709503200013),UMTS,330,110,51003,877043,,-66.2688446,18.27095032,1000,29,1,1458573488,1472331613,,-66.2688446,18.27095032
POINT (-66.3896942103195 18.2297515901638),UMTS,330,110,51003,874099,,-66.38969421,18.22975159,1000,1,1,1458573488,1438664531,,-66.38969421,18.22975159
POINT (-66.303176879909 18.1885528603263),UMTS,330,110,51003,888372,,-66.30317688,18.18855286,1000,1,1,1458573488,1436566672,,-66.30317688,18.18855286
POINT (-66.2653790002406 18.2645420002132),UMTS,330,110,51003,877040,,-66.265379,18.264542,1000,21,1,1458573488,1472574116,,-66.265379,18.264542
POINT (-66.3951873799936 18.167953489562),UMTS,330,110,51003,873769,,-66.39518738,18.16795349,1000,1,1,1458573488,1432968633,,-66.39518738,18.16795349
POINT (-66.2133019998873 18.1897760003622),UMTS,330,110,51003,888500,,-66.213302,18.189776,9735,9,1,1388845175,1478368451,,-66.213302,18.189776
POINT (-66.4157867399661 18.1638336197258),UMTS,330,110,51003,873801,,-66.41578674,18.16383362,1000,1,1,1458573488,1436844984,,-66.41578674,18.16383362
POINT (-66.5036773702144 18.0828094499961),UMTS,330,110,51003,873570,,-66.50367737,18.08280945,1000,1,1,1458573488,1444428504,,-66.50367737,18.08280945
POINT (-66.3224029499361 18.2846832302469),UMTS,330,110,51003,889001,,-66.32240295,18.28468323,1000,1,1,1458573488,1438664474,,-66.32240295,18.28468323
POINT (-66.4363861098311 18.1597137498897),UMTS,330,110,51003,873774,,-66.43638611,18.15971375,1000,1,1,1458573488,1432968633,,-66.43638611,18.15971375
POINT (-66.2125396697699 18.1363678001339),UMTS,330,110,51003,900871,,-66.21253967,18.1363678,1000,1,1,1458573488,1435099013,,-66.21253967,18.1363678
POINT (-66.2084197999338 18.3066558801648),UMTS,330,110,51003,889572,,-66.2084198,18.30665588,1000,1,1,1458573488,1454340198,,-66.2084198,18.30665588
POINT (-66.3773345900193 18.2242584195905),UMTS,330,110,51003,874072,,-66.37733459,18.22425842,1000,1,1,1458573488,1432311280,,-66.37733459,18.22425842
POINT (-66.6574859601089 18.4467315697062),UMTS,330,110,51004,998413,,-66.65748596,18.44673157,1000,1,1,1458573489,1449358503,,-66.65748596,18.44673157
POINT (-66.6245269798362 18.1871795703809),UMTS,330,110,51004,1007972,,-66.62452698,18.18717957,1000,1,1,1458573490,1438204439,,-66.62452698,18.18717957
POINT (-66.3416290298558 18.2242584195905),UMTS,330,110,51003,905672,,-66.34162903,18.22425842,1000,1,1,1458573489,1454253911,,-66.34162903,18.22425842
POINT (-66.6835784897555 18.4357452402507),UMTS,330,110,51004,994616,,-66.68357849,18.43574524,1000,1,1,1458573489,1445663121,,-66.68357849,18.43574524
POINT (-66.8526910002894 18.1731210003339),UMTS,330,110,51004,1008043,,-66.852691,18.173121,11311,21,1,1458573490,1491947750,,-66.852691,18.173121
POINT (-66.267471309853 18.2352447499453),UMTS,330,110,51003,907569,,-66.26747131,18.23524475,1000,2,1,1458573489,1462987273,,-66.26747131,18.23524475
POINT (-66.2084197999338 18.3107757598934),UMTS,330,110,51003,1505198,,-66.2084198,18.31077576,1000,1,1,1458573489,1429551908,,-66.2084198,18.31077576
POINT (-66.2963104202896 18.3258819600844),UMTS,330,110,51003,1500124,,-66.29631042,18.32588196,1000,1,1,1458573489,1435871446,,-66.29631042,18.32588196
POINT (-66.3210296599908 18.1322479204052),UMTS,330,110,51003,907474,,-66.32102966,18.13224792,1000,1,1,1458573489,1433788667,,-66.32102966,18.13224792
POINT (-66.3553619401014 18.1775665299714),UMTS,330,110,51003,905674,,-66.35536194,18.17756653,1000,1,1,1458573489,1432968647,,-66.35536194,18.17756653
POINT (-66.6849517797008 18.4384918201415),UMTS,330,110,51004,994583,,-66.68495178,18.43849182,1000,1,1,1458573489,1451254950,,-66.68495178,18.43849182
POINT (-66.6176605202168 18.1967925999986),UMTS,330,110,51004,984782,,-66.61766052,18.1967926,1000,1,1,1458573489,1446565885,,-66.61766052,18.1967926
POINT (-66.7275240000325 18.1713870004098),UMTS,330,110,51004,1007871,,-66.727524,18.171387,1000,2,1,1458573490,1459046804,,-66.727524,18.171387
POINT (-66.7405700000054 18.2853700002254),UMTS,330,110,51004,1008071,,-66.74057,18.28537,1000,2,1,1458573490,1473162227,,-66.74057,18.28537
POINT (-66.5943145803536 18.2256317104352),UMTS,330,110,51004,1007941,,-66.59431458,18.22563171,1000,1,1,1458573490,1445606905,,-66.59431458,18.22563171
POINT (-66.2976837201276 18.1432342498608),UMTS,330,110,51003,907471,,-66.29768372,18.14323425,1000,1,1,1458573489,1438494150,,-66.29768372,18.14323425
POINT (-66.190567019852 18.303909300274),UMTS,330,110,51003,903273,,-66.19056702,18.3039093,1000,1,1,1458573489,1431373131,,-66.19056702,18.3039093
POINT (-66.6345329996981 18.4408459997431),UMTS,330,110,51004,1009742,,-66.634533,18.440846,2170,7,1,1402078875,1462661869,,-66.634533,18.440846
POINT (-66.8772125204414 18.3080291701102),UMTS,330,110,51004,1038471,,-66.87721252,18.30802917,1000,1,1,1458573491,1444125234,,-66.87721252,18.30802917
POINT (-66.8470001200595 18.2874298101377),UMTS,330,110,51004,1024041,,-66.84700012,18.28742981,1000,1,1,1458573490,1456982896,,-66.84700012,18.28742981
POINT (-66.826400760087 18.351974489731),UMTS,330,110,51004,1010843,,-66.82640076,18.35197449,1000,1,1,1458573490,1449989638,,-66.82640076,18.35197449
POINT (-66.8140411397868 18.3217620803558),UMTS,330,110,51004,1027771,,-66.81404114,18.32176208,1000,1,1,1458573490,1446063873,,-66.81404114,18.32176208
POINT (-66.8524932897335 18.324508670139),UMTS,330,110,51004,1022472,,-66.85249329,18.32450867,1000,1,1,1458573490,1455097555,,-66.85249329,18.32450867
POINT (-66.8456268301141 18.288803100083),UMTS,330,110,51004,1024071,,-66.84562683,18.2888031,1000,1,1,1458573490,1457858984,,-66.84562683,18.2888031
POINT (-66.6918182402196 18.2654571503273),UMTS,330,110,51004,1026972,,-66.69181824,18.26545715,1000,1,1,1458573490,1445371103,,-66.69181824,18.26545715
POINT (-66.7000579798918 18.2682037401106),UMTS,330,110,51004,1026942,,-66.70005798,18.26820374,1000,1,1,1458573490,1446453040,,-66.70005798,18.26820374
POINT (-66.9293975797345 18.3148956297296),UMTS,330,110,51004,1010743,,-66.92939758,18.31489563,1000,1,1,1458573490,1447702215,,-66.92939758,18.31489563
POINT (-66.873092649706 18.3011627203833),UMTS,330,110,51004,1040541,,-66.87309265,18.30116272,1000,1,1,1458573491,1453408063,,-66.87309265,18.30116272
POINT (-66.6506195103821 18.4453582797609),UMTS,330,110,51004,1009743,,-66.65061951,18.44535828,1000,1,1,1458573490,1446063873,,-66.65061951,18.44535828
POINT (-66.8638929997621 18.1799010000312),UMTS,330,110,51004,1024043,,-66.863893,18.179901,7659,10,1,1458573490,1485085753,,-66.863893,18.179901
POINT (-67.1491241499595 18.4247589098958),UMTS,330,110,51005,1248325,,-67.14912415,18.42475891,1000,1,1,1458573491,1443384849,,-67.14912415,18.42475891
POINT (-67.1298980700399 18.4481048596516),UMTS,330,110,51005,1260455,,-67.12989807,18.44810486,1000,1,1,1458573491,1455571592,,-67.12989807,18.44810486
POINT (-66.6960629998076 18.265331999772),UMTS,330,110,51004,1042242,,-66.696063,18.265332,1000,11,1,1403094505,1491578765,,-66.696063,18.265332
POINT (-67.1958160395785 18.3849334700037),UMTS,330,110,51005,1260156,,-67.19581604,18.38493347,1000,1,1,1458573491,1444275529,,-67.19581604,18.38493347
POINT (-66.9307708696799 18.464584349788),UMTS,330,110,51005,1259957,,-66.93077087,18.46458435,1000,1,1,1458573491,1444556664,,-66.93077087,18.46458435
POINT (-67.1422576903401 18.4920501702792),UMTS,330,110,51005,1248925,,-67.14225769,18.49205017,1000,1,1,1458573491,1456680259,,-67.14225769,18.49205017
POINT (-67.1463775601762 18.4467315697062),UMTS,330,110,51005,1260158,,-67.14637756,18.44673157,1000,1,1,1458573491,1454257173,,-67.14637756,18.44673157
POINT (-66.8792730003486 18.2970429998346),UMTS,330,110,51004,1040544,,-66.879273,18.297043,1000,2,1,1458573491,1484434838,,-66.879273,18.297043
POINT (-66.6904449502742 18.4384918201415),UMTS,330,110,51005,994583,,-66.69044495,18.43849182,1000,1,1,1458573491,1449169681,,-66.69044495,18.43849182
POINT (-66.5847015399441 18.3080291701102),UMTS,330,110,51004,1479793,,-66.58470154,18.30802917,1000,1,1,1458573491,1452055053,,-66.58470154,18.30802917
POINT (-66.8868255599516 18.4659576397333),UMTS,330,110,51005,1273615,,-66.88682556,18.46595764,1000,2,1,1458573492,1463264053,,-66.88682556,18.46595764
POINT (-67.1518707298503 18.4687042196241),UMTS,330,110,51005,1274490,,-67.15187073,18.46870422,1000,1,1,1458573492,1457264302,,-67.15187073,18.46870422
POINT (-66.9657899998086 18.4810640000036),UMTS,330,110,51005,1273816,,-66.96579,18.481064,1000,2,1,1458573492,1463772086,,-66.96579,18.481064
POINT (-67.118911739685 18.3959198003586),UMTS,330,110,51005,1274687,,-67.11891174,18.3959198,1000,1,1,1458573492,1453903809,,-67.11891174,18.3959198
POINT (-66.8991850003874 18.4597779995551),UMTS,330,110,51005,1273586,,-66.899185,18.459778,1000,2,1,1458573492,1463264188,,-66.899185,18.459778
POINT (-67.0928192100385 18.3931732195685),UMTS,330,110,51005,1274716,,-67.09281921,18.39317322,1000,1,1,1458573492,1446009291,,-67.09281921,18.39317322
POINT (-67.1683502199866 18.4123992895956),UMTS,330,110,51005,1274617,,-67.16835022,18.41239929,1000,1,1,1458573492,1455851762,,-67.16835022,18.41239929
POINT (-66.9197845501168 18.4741973901974),UMTS,330,110,51005,1273685,,-66.91978455,18.47419739,1000,1,1,1458573492,1456626472,,-66.91978455,18.47419739
POINT (-67.1436309802855 18.4838104198151),UMTS,330,110,51005,1274488,,-67.14363098,18.48381042,1000,1,1,1458573492,1453903781,,-67.14363098,18.48381042
POINT (-67.0832061804209 18.382186890113),UMTS,330,110,51005,1274689,,-67.08320618,18.38218689,1000,1,1,1458573492,1454255465,,-67.08320618,18.38218689
POINT (-67.0145416300921 18.4728241002521),UMTS,330,110,51005,1273415,,-67.01454163,18.4728241,1000,1,1,1458573492,1442936042,,-67.01454163,18.4728241
POINT (-66.9994354200086 18.3341216997567),UMTS,330,110,51005,1272815,,-66.99943542,18.3341217,1000,1,1,1458573491,1443723254,,-66.99943542,18.3341217
POINT (-66.9843292198176 18.3602142303025),UMTS,330,110,51005,1294816,,-66.98432922,18.36021423,1000,1,1,1458573493,1449675999,,-66.98432922,18.36021423
POINT (-67.1912390002796 18.3766940001281),UMTS,330,110,51005,1275817,,-67.191239,18.376694,1226,3,1,1395553421,1458442835,,-67.191239,18.376694
POINT (-67.0886993402024 18.4989166298986),UMTS,330,110,51005,1274888,,-67.08869934,18.49891663,1000,1,1,1458573492,1452634250,,-67.08869934,18.49891663
POINT (-66.7212409998722 18.4677769997088),UMTS,330,110,51005,1290417,,-66.721241,18.467777,1407,40,1,1458573493,1481072169,,-66.721241,18.467777
POINT (-66.7223739999601 18.4724809998983),UMTS,330,110,51005,1295715,,-66.722374,18.472481,1000,4,1,1458573493,1480275837,,-66.722374,18.472481
POINT (-67.1765899695514 18.3849334700037),UMTS,330,110,51005,1275815,,-67.17658997,18.38493347,1000,1,1,1458573492,1443532390,,-67.17658997,18.38493347
POINT (-66.7405700000054 18.4590910002495),UMTS,330,110,51005,1294590,,-66.74057,18.459091,1000,2,1,1458573493,1483908433,,-66.74057,18.459091
POINT (-67.0049285896826 18.3506011997856),UMTS,330,110,51005,1287817,,-67.00492859,18.3506012,1000,1,1,1458573492,1435662057,,-67.00492859,18.3506012
POINT (-67.0965960002052 18.3924869999751),UMTS,330,110,51005,1287685,,-67.096596,18.392487,1000,4,1,1396138907,1443800256,,-67.096596,18.392487
POINT (-67.1628570602051 18.4206390400597),UMTS,330,110,51005,1274816,,-67.16285706,18.42063904,1000,1,1,1458573492,1453903781,,-67.16285706,18.42063904
POINT (-67.1134185799035 18.479690549979),UMTS,330,110,51005,1275487,,-67.11341858,18.47969055,1000,1,1,1458573492,1447106527,,-67.11341858,18.47969055
POINT (-67.2026825000972 18.3684539798674),UMTS,330,110,51005,1275816,,-67.2026825,18.36845398,1000,1,1,1458573492,1456421613,,-67.2026825,18.36845398
POINT (-67.1092987100674 18.4728241002521),UMTS,330,110,51005,1275517,,-67.10929871,18.4728241,1000,1,1,1458573492,1456680259,,-67.10929871,18.4728241
POINT (-66.7396869997552 18.4604639997139),UMTS,330,110,51005,1294585,,-66.739687,18.460464,1000,7,1,1458573493,1479640310,,-66.739687,18.460464
POINT (-67.1710967998774 18.3876800498944),UMTS,330,110,51005,1275788,,-67.1710968,18.38768005,1000,1,1,1458573492,1458442835,,-67.1710968,18.38768005
POINT (-66.2496185297713 18.3876800498944),UMTS,330,110,51006,1461193,,-66.24961853,18.38768005,1000,1,1,1458573493,1433882045,,-66.24961853,18.38768005
POINT (-66.1878204300688 18.4467315697062),UMTS,330,110,51006,1443293,,-66.18782043,18.44673157,1000,8,1,1458573493,1488128307,,-66.18782043,18.44673157
POINT (-66.18738700001 18.4467319995821),UMTS,330,110,51006,1443296,,-66.187387,18.446732,1000,19,1,1458573493,1491889649,,-66.187387,18.446732
POINT (-66.072463990121 18.33961487033),UMTS,330,110,51006,1452293,,-66.07246399,18.33961487,1000,1,1,1458573493,1440956272,,-66.07246399,18.33961487
POINT (-66.826400760087 18.4865570095984),UMTS,330,110,51005,1310015,,-66.82640076,18.48655701,1000,1,1,1458573493,1430168198,,-66.82640076,18.48655701
POINT (-66.2029266401523 18.33961487033),UMTS,330,110,51006,1444023,,-66.20292664,18.33961487,1000,1,1,1458573493,1429551909,,-66.20292664,18.33961487
POINT (-66.200180000007 18.4075929996173),UMTS,330,110,51006,1443523,,-66.20018,18.407593,1000,2,1,1458573493,1471096152,,-66.20018,18.407593
POINT (-66.1177825897947 18.2942962598646),UMTS,330,110,51006,1452324,,-66.11778259,18.29429626,1000,1,1,1458573493,1443387132,,-66.11778259,18.29429626
POINT (-66.1740875198232 18.3766937303315),UMTS,330,110,51006,1441997,,-66.17408752,18.37669373,1000,1,1,1458573493,1422214324,,-66.17408752,18.37669373
POINT (-67.1587371795771 18.3423614502208),UMTS,330,110,51005,1307186,,-67.15873718,18.34236145,1000,1,1,1458573493,1447106534,,-67.15873718,18.34236145
POINT (-66.1444239999676 18.401137999619),UMTS,330,110,51006,1442725,,-66.144424,18.401138,1000,5,1,1458573493,1491423936,,-66.144424,18.401138
POINT (-67.1175384497396 18.4439849898155),UMTS,330,110,51005,1308087,,-67.11753845,18.44398499,1000,1,1,1458573493,1451410899,,-67.11753845,18.44398499
POINT (-66.1727142298778 18.3794403102222),UMTS,330,110,51006,1441995,,-66.17271423,18.37944031,1000,1,1,1458573493,1452376883,,-66.17271423,18.37944031
POINT (-66.1338040003543 18.4156040003244),UMTS,330,110,51006,1444123,,-66.133804,18.415604,1000,3,1,1458573493,1479487565,,-66.133804,18.415604
POINT (-66.1383819596597 18.3780670202768),UMTS,330,110,51006,1442224,,-66.13838196,18.37806702,1000,1,1,1458573493,1437066038,,-66.13838196,18.37806702
POINT (-66.1672210700963 18.3423614502208),UMTS,330,110,51006,1466035,,-66.16722107,18.34236145,1000,1,1,1458573493,1440939816,,-66.16722107,18.34236145
POINT (-66.1754608196611 18.4412384000322),UMTS,330,110,51006,1465464,,-66.17546082,18.4412384,1000,3,1,1458573493,1491317371,,-66.17546082,18.4412384
POINT (-66.2628020001122 18.4577179998859),UMTS,330,110,51016,1461125,,-66.262802,18.457718,1000,5,1,1458573494,1486309763,,-66.262802,18.457718
POINT (-66.1589810003728 18.3995819998095),UMTS,330,110,51006,1475168,,-66.158981,18.399582,1000,3,1,1458573494,1474914812,,-66.158981,18.399582
POINT (-66.209792999947 18.4014129997102),UMTS,330,110,51006,1497795,,-66.209793,18.401413,1000,2,1,1458573494,1491317341,,-66.209793,18.401413
POINT (-66.185073850178 18.4206390400597),UMTS,330,110,51006,1506723,,-66.18507385,18.42063904,1000,1,1,1458573494,1445663135,,-66.18507385,18.42063904
POINT (-66.5407562302158 18.4398651100868),UMTS,330,110,51016,1457766,,-66.54075623,18.43986511,1000,1,1,1458573494,1447657450,,-66.54075623,18.43986511
POINT (-66.2015533403144 18.3327484098113),UMTS,330,110,51006,1495225,,-66.20155334,18.33274841,1000,1,1,1458573494,1422214167,,-66.20155334,18.33274841
POINT (-66.2015533403144 18.3327484098113),UMTS,330,110,51006,1502525,,-66.20155334,18.33274841,1000,1,1,1458573494,1422214324,,-66.20155334,18.33274841
POINT (-66.4789581296139 18.4412384000322),UMTS,330,110,51016,1457368,,-66.47895813,18.4412384,1000,2,1,1458573494,1487084850,,-66.47895813,18.4412384
POINT (-66.252365109662 18.428878779732),UMTS,330,110,51016,1443598,,-66.25236511,18.42887878,1000,1,1,1458573494,1452376883,,-66.25236511,18.42887878
POINT (-66.5641020001072 18.4323120000988),UMTS,330,110,51016,1442233,,-66.564102,18.432312,1000,2,1,1458573494,1462661869,,-66.564102,18.432312
POINT (-66.2770843502625 18.4673309296787),UMTS,330,110,51016,1461297,,-66.27708435,18.46733093,1000,2,1,1458573494,1465792040,,-66.27708435,18.46733093
POINT (-66.3560489996615 18.427504999656),UMTS,330,110,51016,1461794,,-66.356049,18.427505,1000,2,1,1458573494,1463177043,,-66.356049,18.427505
POINT (-66.4542389996301 18.4449009996815),UMTS,330,110,51016,1462823,,-66.454239,18.444901,1000,3,1,1387835838,1462661864,,-66.454239,18.444901
POINT (-66.4748382597778 18.4247589098958),UMTS,330,110,51016,1462998,,-66.47483826,18.42475891,1000,1,1,1458573495,1449229577,,-66.47483826,18.42475891
POINT (-66.5077969999315 18.4362029996688),UMTS,330,110,51016,1462898,,-66.507797,18.436203,1000,3,1,1458573495,1472498461,,-66.507797,18.436203
POINT (-66.2715911895817 18.4055328398687),UMTS,330,110,51016,1462323,,-66.27159119,18.40553284,1000,2,1,1458573495,1475876228,,-66.27159119,18.40553284
POINT (-66.3237762497741 18.4096527097049),UMTS,330,110,51016,1461493,,-66.32377625,18.40965271,1000,1,1,1458573494,1445622496,,-66.32377625,18.40965271
POINT (-66.4089202902392 18.3025360103287),UMTS,330,110,51016,1463795,,-66.40892029,18.30253601,1000,1,1,1458573495,1451233122,,-66.40892029,18.30253601
POINT (-66.4693450901038 18.4247589098958),UMTS,330,110,51016,1463023,,-66.46934509,18.42475891,1000,1,1,1458573495,1434562866,,-66.46934509,18.42475891
POINT (-66.3035200000479 18.4240719996232),UMTS,330,110,51016,1461698,,-66.30352,18.424072,1000,4,1,1391775165,1463177043,,-66.30352,18.424072
POINT (-66.5160370004072 18.4460450002766),UMTS,330,110,51016,1463125,,-66.516037,18.446045,1000,2,1,1390471607,1451254952,,-66.516037,18.446045
POINT (-66.3224029499361 18.4700775095695),UMTS,330,110,51016,1461924,,-66.32240295,18.47007751,1000,26,1,1458573494,1492342560,,-66.32240295,18.47007751
POINT (-66.4233400001409 18.3959200000081),UMTS,330,110,51016,1462623,,-66.42334,18.39592,1000,2,1,1387883799,1451233122,,-66.42334,18.39592
